transaction_id,merchant_id,transaction_timestamp,transaction_amount,merchant_avg_amount,merchant_std_amount,hour_of_day,is_weekend,time_since_last_tx_sec,merchant_age_days,is_early_lifecycle_tx,payment_method,merchant_failure_rate_7d
t_71d4a7ce1b93,m_4bc66994d6,2024-05-02 00:00:00.0000000,76554.00,41737.125000,22116.4753892571,0,0,172800,72,0,bank,0.000000000000
t_71d5c16aecdc,m_17043e6f5b,2024-04-03 00:00:00.0000000,7197.00,36119.925531,22510.6917742589,0,0,0,42,0,ussd,0.000000000000
t_71d9146e357c,m_653a1a8a3d,2024-04-05 00:00:00.0000000,18214.00,44601.205882,19787.2804304967,0,0,172800,75,0,ussd,0.000000000000
t_71dbd74d300a,m_1c52d68aa6,2024-04-09 00:00:00.0000000,50866.00,41872.268518,22363.6885425077,0,0,0,42,0,card,0.000000000000
t_71dc6bb1baae,m_a65d049a77,2024-03-14 00:00:00.0000000,26248.00,41228.620087,23564.5728265923,0,0,86400,33,0,card,0.000000000000
t_71e12cd14b54,m_1c52d68aa6,2024-03-31 00:00:00.0000000,22509.00,41872.268518,22363.6885425077,0,1,0,33,0,card,0.000000000000
t_71e3df82a8fc,m_70b2998001,2024-03-02 00:00:00.0000000,2002.00,37510.714285,29111.9918575162,0,1,172800,21,0,card,0.000000000000
t_71e5e5e24bb3,m_fe5fc2e5e8,2024-03-29 00:00:00.0000000,61551.00,45270.555555,23788.5933285989,0,0,172800,40,0,card,0.000000000000
t_71e69a5abcde,m_66e80bba52,2024-03-30 00:00:00.0000000,52291.00,39653.072243,22096.3990401278,0,1,0,77,0,ussd,0.000000000000
t_71e9c5f9bdc4,m_06e4d0ee44,2024-06-25 00:00:00.0000000,31397.00,43448.485106,23007.763915232,0,0,86400,165,0,bank,0.000000000000
t_71ebffa74119,m_65c3e0b150,2024-03-17 00:00:00.0000000,39697.00,39853.985294,22977.8345882286,0,1,86400,30,0,ussd,0.000000000000
t_71efaadbb94d,m_edfe8aac84,2024-08-04 00:00:00.0000000,68923.00,41038.465447,24053.4250526313,0,1,0,203,0,card,0.000000000000
t_71efe96d8053,m_321414b094,2024-03-18 00:00:00.0000000,67827.00,34271.865671,21914.2550235973,0,0,0,56,0,bank,0.000000000000
t_71fe6ec3b7b3,m_955ef28d6b,2024-03-23 00:00:00.0000000,4985.00,38904.626262,23235.3756382971,0,1,0,55,0,card,0.000000000000
t_71ff5cb98d33,m_0f9baa1676,2024-03-22 00:00:00.0000000,28012.00,42319.967914,23075.1798103186,0,0,86400,56,0,bank,0.000000000000
t_7201ce15bc75,m_e40d65ded4,2024-07-15 00:00:00.0000000,29610.00,40606.832861,23824.5639280384,0,0,0,149,0,card,0.000000000000
t_72052bc6f5ae,m_0b19e4df03,2024-03-20 00:00:00.0000000,68458.00,40461.933333,21835.4945693953,0,0,86400,36,0,ussd,0.000000000000
t_7211097f861e,m_9112550cdc,2024-03-17 00:00:00.0000000,62843.00,43241.224000,21958.4282653587,0,1,0,54,0,bank,0.000000000000
t_721122a50409,m_fb62988e38,2024-04-16 00:00:00.0000000,73016.00,39082.916666,23265.848394109,0,0,86400,70,0,bank,0.000000000000
t_721195309dc8,m_63f3a7cfaa,2024-03-10 00:00:00.0000000,36136.00,41912.507692,22346.7600378528,0,1,86400,69,0,ussd,0.000000000000
t_7211d28b1c77,m_366f98eda7,2024-03-28 00:00:00.0000000,58659.00,45080.800000,19863.5239232186,0,0,86400,62,0,ussd,0.000000000000
t_72133c8d7ab0,m_17210dcac4,2024-05-10 00:00:00.0000000,10770.00,39008.690322,23308.4411265025,0,0,0,76,0,card,0.000000000000
t_7214f5d36806,m_0cd0a5139b,2024-03-04 00:00:00.0000000,26448.00,40606.928571,21517.1230471286,0,0,86400,53,0,bank,0.000000000000
t_7217b9961793,m_edfe8aac84,2024-05-18 00:00:00.0000000,74470.00,41038.465447,24053.4250526313,0,1,0,125,0,ussd,0.000000000000
t_721972fbef4f,m_d057b239bc,2024-04-07 00:00:00.0000000,33276.00,40548.317460,21644.535971797,0,1,0,82,0,ussd,0.000000000000
t_721a2aa0a6e6,m_fdbae50859,2024-03-05 00:00:00.0000000,66783.00,37172.169491,24467.8754121542,0,0,86400,10,1,card,0.000000000000
t_721b41c7c973,m_65c3e0b150,2024-06-22 00:00:00.0000000,73074.00,39853.985294,22977.8345882286,0,1,86400,127,0,bank,0.000000000000
t_72265fac80f4,m_12872df906,2024-03-06 00:00:00.0000000,32129.00,39013.208333,19901.0297460888,0,0,86400,53,0,ussd,0.000000000000
t_72297e4b66d1,m_b97ad0826f,2024-04-08 00:00:00.0000000,48293.00,41019.527131,21757.0399627043,0,0,0,81,0,card,0.000000000000
t_722a2b14e4ed,m_184699b8c1,2024-04-08 00:00:00.0000000,3232.00,41042.231182,23998.4317941548,0,0,86400,66,0,card,0.000000000000
t_722c01229575,m_f969e9850d,2024-03-30 00:00:00.0000000,46588.00,38498.351851,22714.6815276614,0,1,86400,81,0,card,0.000000000000
t_722dc89b78cd,m_81efeda3e4,2024-06-27 00:00:00.0000000,20344.00,41660.933579,22999.9546703905,0,0,0,154,0,bank,0.000000000000
t_722f8ec746f8,m_1a2b51f33c,2024-05-04 00:00:00.0000000,74398.00,41227.583011,22729.2990408297,0,1,0,109,0,bank,0.000000000000
t_723a58dd598a,m_02f4599a40,2024-04-02 00:00:00.0000000,40152.00,40254.109979,22640.719827746,0,0,0,88,0,bank,0.000000000000
t_723c89d807c6,m_65c3e0b150,2024-07-05 00:00:00.0000000,3711.00,39853.985294,22977.8345882286,0,0,86400,140,0,card,0.000000000000
t_723c9392456b,m_1a2b51f33c,2024-06-04 00:00:00.0000000,21771.00,41227.583011,22729.2990408297,0,0,86400,140,0,ussd,0.000000000000
t_723dcc227845,m_0f9baa1676,2024-05-24 00:00:00.0000000,62660.00,42319.967914,23075.1798103186,0,0,86400,119,0,bank,0.000000000000
t_7245fd39374d,m_3372dbb15a,2024-03-24 00:00:00.0000000,36042.00,44160.267857,21004.0108312597,0,1,86400,30,0,card,0.000000000000
t_72481ba74abe,m_06e4d0ee44,2024-06-19 00:00:00.0000000,64852.00,43448.485106,23007.763915232,0,0,86400,159,0,card,0.000000000000
t_724a6ba816af,m_309a636592,2024-03-14 00:00:00.0000000,63259.00,39659.471910,23909.4317069122,0,0,86400,23,0,card,0.000000000000
t_724d0cba6eb2,m_0f9baa1676,2024-04-23 00:00:00.0000000,14041.00,42319.967914,23075.1798103186,0,0,0,88,0,ussd,0.000000000000
t_724f40c5c4cd,m_661674c0c0,2024-05-25 00:00:00.0000000,6616.00,37696.086956,22196.0148623587,0,1,86400,120,0,bank,0.000000000000
t_724fc6a13996,m_5e7799257d,2024-03-16 00:00:00.0000000,68555.00,37199.616161,23875.5740718276,0,1,86400,48,0,ussd,0.000000000000
t_726a604c148c,m_f969e9850d,2024-03-26 00:00:00.0000000,75638.00,38498.351851,22714.6815276614,0,0,86400,77,0,ussd,0.000000000000
t_726c6318b9c0,m_7619409c0c,2024-04-09 00:00:00.0000000,50330.00,29727.384615,20581.7654498439,0,0,259200,71,0,ussd,0.000000000000
t_7273714b3101,m_1a2b51f33c,2024-05-17 00:00:00.0000000,69655.00,41227.583011,22729.2990408297,0,0,0,122,0,card,0.000000000000
t_7273b69c5834,m_f6132644ff,2024-03-13 00:00:00.0000000,54808.00,41815.100000,22412.7524104418,0,0,86400,23,0,ussd,0.000000000000
t_7273e204300d,m_02f4599a40,2024-04-03 00:00:00.0000000,54790.00,40254.109979,22640.719827746,0,0,0,89,0,card,0.000000000000
t_72778f11c768,m_8072e002cd,2024-04-02 00:00:00.0000000,44843.00,43233.148148,20258.0938433584,0,0,172800,81,0,bank,0.000000000000
t_7278b5684d3c,m_dcc3f47e35,2024-03-04 00:00:00.0000000,32900.00,43802.297872,23827.1714598882,0,0,0,8,1,bank,0.000000000000
t_727b326004e9,m_29ca273889,2024-09-20 00:00:00.0000000,32373.00,41348.680952,21345.124884328,0,0,86400,235,0,bank,0.000000000000
t_727cf3d72634,m_2d480b2df9,2024-05-03 00:00:00.0000000,37725.00,40585.217391,22551.8080141537,0,0,86400,66,0,bank,0.000000000000
t_727f97e02e40,m_2414ba1714,2024-06-13 00:00:00.0000000,29122.00,36832.250000,23292.2830172258,0,0,432000,153,0,ussd,0.000000000000
t_72860cdd4cdf,m_23c3c28070,2024-04-12 00:00:00.0000000,76975.00,40759.809248,22188.4157863681,0,0,86400,62,0,card,0.000000000000
t_728a5bed7f23,m_f173f1f84d,2024-03-24 00:00:00.0000000,69650.00,35974.034482,22195.6430046896,0,1,86400,70,0,ussd,0.000000000000
t_728bb74637ed,m_7b4d7a2894,2024-04-22 00:00:00.0000000,78050.00,42859.812182,22761.5701632418,0,0,0,63,0,card,0.000000000000
t_7292f0c288de,m_8072e002cd,2024-03-08 00:00:00.0000000,4676.00,43233.148148,20258.0938433584,0,0,86400,56,0,bank,0.000000000000
t_729ba8a78746,m_29ca273889,2024-06-02 00:00:00.0000000,18964.00,41348.680952,21345.124884328,0,1,0,125,0,ussd,0.000000000000
t_729d6b509f4a,m_a4de45f48a,2024-05-14 00:00:00.0000000,7768.00,40946.105527,21973.9599499669,0,0,86400,76,0,card,0.000000000000
t_72a3b8f86fc9,m_7b4d7a2894,2024-05-17 00:00:00.0000000,47641.00,42859.812182,22761.5701632418,0,0,86400,88,0,card,0.000000000000
t_72ab9b3a1978,m_b48c38c55d,2024-03-22 00:00:00.0000000,6378.00,35225.388888,22974.0351858837,0,0,86400,74,0,ussd,0.000000000000
t_72aba0dbd4b1,m_dc7fb105b3,2024-03-01 00:00:00.0000000,36225.00,37590.774193,25698.3857206501,0,0,0,29,0,ussd,0.000000000000
t_72ae5c91996f,m_90b3df7a8a,2024-04-06 00:00:00.0000000,11716.00,37843.893617,21170.0432114673,0,1,86400,93,0,ussd,0.000000000000
t_72b2319d3a7a,m_a4de45f48a,2024-03-03 00:00:00.0000000,21377.00,40946.105527,21973.9599499669,0,1,0,4,1,bank,0.000000000000
t_72b4735c0967,m_fcc376107b,2024-04-01 00:00:00.0000000,41381.00,36568.550000,18486.8578511302,0,0,86400,85,0,ussd,0.000000000000
t_72c1e5f54218,m_4bc66994d6,2024-05-11 00:00:00.0000000,34651.00,41737.125000,22116.4753892571,0,1,86400,81,0,bank,0.000000000000
t_72ca6dd73f21,m_edfe8aac84,2024-03-05 00:00:00.0000000,34641.00,41038.465447,24053.4250526313,0,0,86400,51,0,bank,0.000000000000
t_72cab2d260c2,m_9b205603cb,2024-05-02 00:00:00.0000000,57413.00,36698.333333,23573.629712739,0,0,86400,112,0,card,0.000000000000
t_72cd277831fb,m_81efeda3e4,2024-06-23 00:00:00.0000000,79604.00,41660.933579,22999.9546703905,0,1,86400,150,0,card,0.000000000000
t_72cd92c66630,m_614788b43e,2024-03-09 00:00:00.0000000,27561.00,41021.012048,22551.3381364334,0,1,86400,38,0,card,0.000000000000
t_72cee9f109f3,m_5e7799257d,2024-04-13 00:00:00.0000000,2570.00,37199.616161,23875.5740718276,0,1,0,76,0,ussd,0.000000000000
t_72cef85a7769,m_16589a1b00,2024-07-14 00:00:00.0000000,11542.00,42841.428571,21072.5242818882,0,1,86400,140,0,bank,0.000000000000
t_72cf2afc95a9,m_aa052e5b6f,2024-03-13 00:00:00.0000000,35132.00,38837.712328,22825.380314149,0,0,0,71,0,bank,0.000000000000
t_72cf71bf054b,m_02f4599a40,2024-03-04 00:00:00.0000000,23718.00,40254.109979,22640.719827746,0,0,86400,59,0,card,0.000000000000
t_72d10d11c5cb,m_3829da0d98,2024-04-28 00:00:00.0000000,64208.00,39373.539682,23600.2238964402,0,1,86400,107,0,ussd,0.000000000000
t_72d915831bd7,m_6aed2f1bc2,2024-04-01 00:00:00.0000000,26297.00,43723.333333,21342.0002002987,0,0,86400,74,0,bank,0.000000000000
t_72da13c4e146,m_9934f53be6,2024-04-23 00:00:00.0000000,70146.00,44262.259475,22762.8780152629,0,0,86400,88,0,ussd,0.000000000000
t_72e497b29486,m_53e1cf17dd,2024-05-04 00:00:00.0000000,22250.00,41324.647058,24062.4858999122,0,1,172800,73,0,card,0.000000000000
t_72e73298dd6c,m_9934f53be6,2024-06-17 00:00:00.0000000,33247.00,44262.259475,22762.8780152629,0,0,0,143,0,bank,0.000000000000
t_72eb57532ec0,m_f6132644ff,2024-02-28 00:00:00.0000000,67927.00,41815.100000,22412.7524104418,0,0,0,9,1,card,0.000000000000
t_72ede0f529e0,m_0b19e4df03,2024-03-12 00:00:00.0000000,41178.00,40461.933333,21835.4945693953,0,0,0,28,0,ussd,0.000000000000
t_72ee3d361ba7,m_02f4599a40,2024-04-25 00:00:00.0000000,10351.00,40254.109979,22640.719827746,0,0,86400,111,0,ussd,0.000000000000
t_72f0819f13f7,m_7b4d7a2894,2024-03-24 00:00:00.0000000,33099.00,42859.812182,22761.5701632418,0,1,0,34,0,bank,0.000000000000
t_72f8c5ec715a,m_5817aa64f6,2024-05-18 00:00:00.0000000,53550.00,39653.935483,23519.1385585518,0,1,86400,100,0,ussd,0.000000000000
t_72f9dd127942,m_02f4599a40,2024-06-22 00:00:00.0000000,4917.00,40254.109979,22640.719827746,0,1,0,169,0,card,0.000000000000
t_72fc949cdac9,m_614788b43e,2024-03-02 00:00:00.0000000,58929.00,41021.012048,22551.3381364334,0,1,0,31,0,ussd,0.000000000000
t_72ff47924685,m_9934f53be6,2024-02-28 00:00:00.0000000,75839.00,44262.259475,22762.8780152629,0,0,2246400,33,0,bank,0.000000000000
t_7304fafb543e,m_edfe8aac84,2024-07-13 00:00:00.0000000,45348.00,41038.465447,24053.4250526313,0,1,86400,181,0,card,0.000000000000
t_7306b110e6e8,m_0a33294aa4,2024-03-15 00:00:00.0000000,68130.00,35012.595121,22136.3511536792,0,0,0,36,0,ussd,0.000000000000
t_730941e2a364,m_e8b8ab65d3,2024-02-28 00:00:00.0000000,16239.00,44074.500000,23484.1172522845,0,0,864000,22,0,ussd,0.000000000000
t_730dfeb587ee,m_fb62988e38,2024-09-19 00:00:00.0000000,26599.00,39082.916666,23265.848394109,0,0,86400,226,0,bank,0.000000000000
t_7315461c3aae,m_282750b3a4,2024-03-08 00:00:00.0000000,63217.00,37458.516483,23786.2373328045,0,0,86400,52,0,bank,0.000000000000
t_731699de22bf,m_66e80bba52,2024-05-22 00:00:00.0000000,25582.00,39653.072243,22096.3990401278,0,0,0,130,0,card,0.000000000000
t_7316a30a531f,m_2fc28d4a6b,2024-03-17 00:00:00.0000000,65755.00,37720.414285,23579.7692681443,0,1,86400,48,0,card,0.000000000000
t_73197563fdad,m_c629cab247,2024-05-26 00:00:00.0000000,10868.00,40352.262135,23938.9633659951,0,1,172800,92,0,card,0.000000000000
t_731d91d0fee4,m_06e4d0ee44,2024-04-14 00:00:00.0000000,4364.00,43448.485106,23007.763915232,0,1,0,93,0,card,0.000000000000
t_732079d6a80b,m_b953dac151,2024-03-09 00:00:00.0000000,28909.00,42771.914728,21872.5079373453,0,1,86400,10,1,card,0.000000000000
t_7320ca355d95,m_e40d65ded4,2024-06-06 00:00:00.0000000,47382.00,40606.832861,23824.5639280384,0,0,0,110,0,bank,0.000000000000
t_7322eef6e49f,m_70ef414429,2024-04-05 00:00:00.0000000,64099.00,46192.731707,21734.6875995773,0,0,86400,77,0,ussd,0.000000000000
t_732839561197,m_d06f0a4803,2024-03-16 00:00:00.0000000,58109.00,45597.848837,21879.1903612978,0,1,86400,29,0,card,0.000000000000
t_73293ca98558,m_8ae2078642,2024-04-01 00:00:00.0000000,22714.00,43758.251748,21972.184714299,0,0,0,35,0,bank,0.000000000000
t_732a5856af3a,m_53e1cf17dd,2024-05-31 00:00:00.0000000,24975.00,41324.647058,24062.4858999122,0,0,172800,100,0,card,0.000000000000
t_732ec03152a7,m_e40d65ded4,2024-06-12 00:00:00.0000000,69643.00,40606.832861,23824.5639280384,0,0,0,116,0,bank,0.000000000000
t_733059a639ce,m_5e7799257d,2024-03-15 00:00:00.0000000,24300.00,37199.616161,23875.5740718276,0,0,0,47,0,bank,0.000000000000
t_733d3b6f884c,m_d0c2795faa,2024-01-30 00:00:00.0000000,79919.00,35230.600000,33399.273664258,0,0,NULL,14,1,ussd,0.000000000000
t_733f230759ab,m_c741fbba85,2024-05-01 00:00:00.0000000,35301.00,40878.302469,23147.3054096545,0,0,86400,85,0,card,0.000000000000
t_73466a182ac6,m_4bc66994d6,2024-04-26 00:00:00.0000000,57402.00,41737.125000,22116.4753892571,0,0,86400,66,0,bank,0.000000000000
t_734898e574d6,m_02f4599a40,2024-03-02 00:00:00.0000000,6776.00,40254.109979,22640.719827746,0,1,0,57,0,ussd,0.000000000000
t_734c9264c952,m_02f4599a40,2024-05-20 00:00:00.0000000,47380.00,40254.109979,22640.719827746,0,0,86400,136,0,bank,0.000000000000
t_7350a8142c50,m_16e1660a09,2024-06-08 00:00:00.0000000,2173.00,44959.920000,23073.9943863872,0,1,86400,113,0,bank,0.000000000000
t_735242db0a96,m_85083dd0f0,2024-03-16 00:00:00.0000000,9358.00,40013.111111,22865.250926244,0,1,86400,41,0,card,0.000000000000
t_73565d5de754,m_0f9baa1676,2024-04-19 00:00:00.0000000,44662.00,42319.967914,23075.1798103186,0,0,0,84,0,card,0.000000000000
t_735a95c71510,m_3372dbb15a,2024-03-20 00:00:00.0000000,47031.00,44160.267857,21004.0108312597,0,0,86400,26,0,ussd,0.000000000000
t_735f632c8945,m_7b0b332148,2024-03-26 00:00:00.0000000,51631.00,44626.854166,20478.0035107622,0,0,86400,47,0,card,0.000000000000
t_73620a61fcf6,m_955ef28d6b,2024-02-28 00:00:00.0000000,52799.00,38904.626262,23235.3756382971,0,0,2073600,31,0,ussd,0.000000000000
t_7362e5feb2b5,m_06e4d0ee44,2024-03-07 00:00:00.0000000,37218.00,43448.485106,23007.763915232,0,0,0,55,0,ussd,0.000000000000
t_7363b6a8a69d,m_e40d65ded4,2024-06-03 00:00:00.0000000,11476.00,40606.832861,23824.5639280384,0,0,86400,107,0,ussd,0.000000000000
t_7365f6b71a6f,m_17210dcac4,2024-04-30 00:00:00.0000000,65493.00,39008.690322,23308.4411265025,0,0,86400,66,0,ussd,0.000000000000
t_73680d0b817d,m_0b19e4df03,2024-03-25 00:00:00.0000000,21259.00,40461.933333,21835.4945693953,0,0,86400,41,0,card,0.000000000000
t_736cc0f0f34e,m_3372dbb15a,2024-05-22 00:00:00.0000000,38440.00,44160.267857,21004.0108312597,0,0,518400,89,0,ussd,0.000000000000
t_7371db14588b,m_66d24572cc,2024-03-13 00:00:00.0000000,21604.00,41352.662116,23324.7117931033,0,0,86400,59,0,ussd,0.000000000000
t_7376069a5196,m_955ef28d6b,2024-03-04 00:00:00.0000000,74190.00,38904.626262,23235.3756382971,0,0,86400,36,0,ussd,0.000000000000
t_737d0d71e731,m_476fd597f6,2024-03-11 00:00:00.0000000,24092.00,37406.904761,23910.254067878,0,0,518400,64,0,card,0.000000000000
t_737dfe635a89,m_9934f53be6,2024-05-29 00:00:00.0000000,29948.00,44262.259475,22762.8780152629,0,0,86400,124,0,bank,0.000000000000
t_737e1d818be5,m_edfe8aac84,2024-08-30 00:00:00.0000000,19144.00,41038.465447,24053.4250526313,0,0,0,229,0,card,0.000000000000
t_7389d89c77f3,m_7f7d8e35d9,2024-08-29 00:00:00.0000000,4663.00,45256.117187,24006.6943408528,0,0,345600,212,0,bank,0.000000000000
t_738ee9671f5a,m_06e4d0ee44,2024-05-15 00:00:00.0000000,62099.00,43448.485106,23007.763915232,0,0,86400,124,0,ussd,0.000000000000
t_73906abc9c2a,m_23c3c28070,2024-05-17 00:00:00.0000000,16342.00,40759.809248,22188.4157863681,0,0,0,97,0,card,0.000000000000
t_7394234c9e12,m_309a636592,2024-03-20 00:00:00.0000000,36726.00,39659.471910,23909.4317069122,0,0,0,29,0,ussd,0.000000000000
t_73945e829816,m_3829da0d98,2024-04-21 00:00:00.0000000,28004.00,39373.539682,23600.2238964402,0,1,345600,100,0,ussd,0.000000000000
t_73a3ccc00d34,m_0a33294aa4,2024-04-09 00:00:00.0000000,32268.00,35012.595121,22136.3511536792,0,0,0,61,0,card,0.000000000000
t_73ac661108a8,m_4bc66994d6,2024-03-21 00:00:00.0000000,61496.00,41737.125000,22116.4753892571,0,0,86400,30,0,bank,0.000000000000
t_73ad16a4694f,m_23c3c28070,2024-04-24 00:00:00.0000000,9131.00,40759.809248,22188.4157863681,0,0,86400,74,0,card,0.000000000000
t_73b64e07d9d0,m_fe15c360c7,2024-05-07 00:00:00.0000000,71854.00,40552.071428,22689.7293023294,0,0,259200,83,0,bank,0.000000000000
t_73b9ee855ac5,m_e093912b8d,2024-03-24 00:00:00.0000000,79990.00,40775.758928,23074.6251767926,0,1,0,24,0,card,0.000000000000
t_73c6d712b9d9,m_a4de45f48a,2024-03-31 00:00:00.0000000,57303.00,40946.105527,21973.9599499669,0,1,0,32,0,ussd,0.000000000000
t_73c7f76e1663,m_aebad89e92,2024-03-18 00:00:00.0000000,29648.00,33006.846153,24640.2052697494,0,0,86400,54,0,ussd,0.000000000000
t_73cad8c9afb0,m_65c3e0b150,2024-09-14 00:00:00.0000000,61021.00,39853.985294,22977.8345882286,0,1,0,211,0,card,0.000000000000
t_73cfd8f627a2,m_dc7fb105b3,2024-02-29 00:00:00.0000000,21628.00,37590.774193,25698.3857206501,0,0,86400,28,0,card,0.000000000000
t_73da48c08b36,m_3a67f3c3c3,2024-04-05 00:00:00.0000000,11640.00,42172.390243,23743.8312271609,0,0,86400,55,0,bank,0.000000000000
t_73e08aa84a6d,m_edfe8aac84,2024-06-20 00:00:00.0000000,70633.00,41038.465447,24053.4250526313,0,0,86400,158,0,ussd,0.000000000000
t_73e4adb910aa,m_f327d9e7df,2024-04-21 00:00:00.0000000,21237.00,40876.052631,22675.1041313689,0,1,0,57,0,bank,0.000000000000
t_73e96c829040,m_17210dcac4,2024-03-13 00:00:00.0000000,56428.00,39008.690322,23308.4411265025,0,0,86400,18,0,ussd,0.000000000000
t_73f801e467d3,m_a4de45f48a,2024-05-13 00:00:00.0000000,58139.00,40946.105527,21973.9599499669,0,0,0,75,0,bank,0.000000000000
t_74048b204f11,m_b953dac151,2024-04-18 00:00:00.0000000,20013.00,42771.914728,21872.5079373453,0,0,86400,50,0,bank,0.000000000000
t_7405e65ee664,m_98212f2404,2024-06-14 00:00:00.0000000,20443.00,37227.500000,21901.3833272345,0,0,86400,127,0,bank,0.000000000000
t_740ec81751a4,m_65c3e0b150,2024-04-12 00:00:00.0000000,40289.00,39853.985294,22977.8345882286,0,0,0,56,0,card,0.000000000000
t_741a108213e6,m_02f4599a40,2024-08-18 00:00:00.0000000,22033.00,40254.109979,22640.719827746,0,1,86400,226,0,bank,0.000000000000
t_742036171ccf,m_cfaad15ce5,2024-03-20 00:00:00.0000000,48456.00,43576.425287,22342.1760347638,0,0,0,74,0,ussd,0.000000000000
t_7425c90fa9ac,m_9934f53be6,2024-06-06 00:00:00.0000000,51823.00,44262.259475,22762.8780152629,0,0,86400,132,0,ussd,0.000000000000
t_742973e1c729,m_bea24d6e34,2024-03-08 00:00:00.0000000,71662.00,57437.631578,18071.8970202987,0,0,172800,54,0,ussd,0.000000000000
t_7429b0ab8554,m_4a698d8b4c,2024-03-12 00:00:00.0000000,66587.00,41062.515625,22199.3855362875,0,0,0,66,0,card,0.000000000000
t_742ce5c30045,m_184699b8c1,2024-04-28 00:00:00.0000000,12440.00,41042.231182,23998.4317941548,0,1,0,86,0,ussd,0.000000000000
t_743330beca22,m_f969e9850d,2024-04-19 00:00:00.0000000,26022.00,38498.351851,22714.6815276614,0,0,0,101,0,card,0.000000000000
t_743a776f0064,m_fb62988e38,2024-02-28 00:00:00.0000000,72487.00,39082.916666,23265.848394109,0,0,432000,22,0,card,0.000000000000
t_744ae789ff56,m_40f0ac96eb,2024-04-02 00:00:00.0000000,34338.00,43517.903614,21017.581049239,0,0,0,70,0,bank,0.000000000000
t_744c7ced8a2b,m_8072e002cd,2024-03-29 00:00:00.0000000,46055.00,43233.148148,20258.0938433584,0,0,86400,77,0,bank,0.000000000000
t_7454c4525e2d,m_d057b239bc,2024-04-04 00:00:00.0000000,46899.00,40548.317460,21644.535971797,0,0,0,79,0,ussd,0.000000000000
t_7457240ac9de,m_fe15c360c7,2024-05-31 00:00:00.0000000,61790.00,40552.071428,22689.7293023294,0,0,86400,107,0,bank,0.000000000000
t_74585987bad6,m_81efeda3e4,2024-03-22 00:00:00.0000000,12714.00,41660.933579,22999.9546703905,0,0,0,57,0,bank,0.000000000000
t_745e99be2b24,m_73d8b36703,2024-07-13 00:00:00.0000000,53610.00,40423.271739,22816.9478499882,0,1,604800,186,0,bank,0.000000000000
t_746220e89904,m_23c3c28070,2024-04-14 00:00:00.0000000,34903.00,40759.809248,22188.4157863681,0,1,86400,64,0,bank,0.000000000000
t_7462fd90ac10,m_8ae2078642,2024-04-07 00:00:00.0000000,16691.00,43758.251748,21972.184714299,0,1,86400,41,0,ussd,0.000000000000
t_74658d19d7fd,m_da065a694d,2024-04-29 00:00:00.0000000,78676.00,41193.751445,21704.3823605505,0,0,86400,107,0,card,0.000000000000
t_7469130ae064,m_aef8f92b52,2024-03-09 00:00:00.0000000,17265.00,40039.271317,22582.2889194137,0,1,0,20,0,ussd,0.000000000000
t_746af9cec5a0,m_29ca273889,2024-03-28 00:00:00.0000000,45491.00,41348.680952,21345.124884328,0,0,0,59,0,card,0.000000000000
t_746b07371930,m_d06f0a4803,2024-05-02 00:00:00.0000000,3145.00,45597.848837,21879.1903612978,0,0,86400,76,0,card,0.000000000000
t_746cccf48b44,m_16e1660a09,2024-09-06 00:00:00.0000000,55137.00,44959.920000,23073.9943863872,0,0,172800,203,0,ussd,0.000000000000
